Loyalty Number,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Cohort,Status,Enrollment Date,Cancellation Date,Tenure Months,Salary Clean,Salary Missing,CLV Band,Card Rank
509513,British Columbia,Vancouver,V5R 1W3,Male,College,,Single,Star,4121.25,Standard,2012,12,,,Pre-2018 Standard,Active,2012-12-01,,72,,True,4-6k,3
779247,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,86987.0,Married,Star,4122.57,Standard,2012,9,,,Pre-2018 Standard,Active,2012-09-01,,75,86987.0,False,4-6k,3
111255,Quebec,Hull,J8Y 3Z5,Male,High School or Below,70272.0,Married,Star,4122.96,Standard,2013,3,,,Pre-2018 Standard,Active,2013-03-01,,69,70272.0,False,4-6k,3
763061,Ontario,Toronto,P2T 6G3,Male,Bachelor,56845.0,Married,Star,4126.61,Standard,2014,4,,,Pre-2018 Standard,Active,2014-04-01,,56,56845.0,False,4-6k,3
766335,Alberta,Edmonton,T9G 1W3,Male,Bachelor,67756.0,Married,Aurora,7482.49,2018 Promotion,2018,2,,,2018 Promotion,Active,2018-02-01,,10,67756.0,False,6-10k,1
428919,Quebec,Montreal,H2T 9K8,Female,Bachelor,58209.0,Divorced,Star,4139.9,Standard,2015,7,,,Pre-2018 Standard,Active,2015-07-01,,41,58209.0,False,4-6k,3
139863,Quebec,Montreal,H2T 9K8,Male,Bachelor,67223.0,Married,Star,4142.56,Standard,2015,10,,,Pre-2018 Standard,Active,2015-10-01,,38,67223.0,False,4-6k,3
695755,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,79088.0,Married,Star,4144.87,Standard,2012,4,,,Pre-2018 Standard,Active,2012-04-01,,80,79088.0,False,4-6k,3
355331,Ontario,Thunder Bay,K8T 5M5,Male,College,,Divorced,Star,4145.02,Standard,2013,7,,,Pre-2018 Standard,Active,2013-07-01,,65,,True,4-6k,3
578837,Ontario,Toronto,P5S 6R4,Male,College,,Single,Star,4152.65,Standard,2012,5,,,Pre-2018 Standard,Active,2012-05-01,,79,,True,4-6k,3
603248,British Columbia,Vancouver,V6E 3D9,Male,College,,Married,Star,4157.7,Standard,2016,2,2016.0,10.0,Pre-2018 Standard,Cancelled,2016-02-01,2016-10-01,8,,True,4-6k,3
467182,Alberta,Edmonton,T9G 1W3,Female,Bachelor,102347.0,Married,Star,4160.02,Standard,2013,12,2018.0,10.0,Pre-2018 Standard,Cancelled,2013-12-01,2018-10-01,58,102347.0,False,4-6k,3
601407,Ontario,Toronto,M2M 7K8,Male,Bachelor,72809.0,Married,Star,4165.17,Standard,2015,9,,,Pre-2018 Standard,Active,2015-09-01,,39,72809.0,False,4-6k,3
700871,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,74567.0,Married,Star,4165.25,Standard,2015,12,,,Pre-2018 Standard,Active,2015-12-01,,36,74567.0,False,4-6k,3
203809,Alberta,Edmonton,T3G 6Y6,Female,High School or Below,54160.0,Married,Star,4165.35,Standard,2012,7,,,Pre-2018 Standard,Active,2012-07-01,,77,54160.0,False,4-6k,3
705589,Ontario,Toronto,P1L 8X8,Female,College,,Single,Star,4165.99,Standard,2012,5,,,Pre-2018 Standard,Active,2012-05-01,,79,,True,4-6k,3
354438,Quebec,Montreal,H2T 2J6,Male,College,,Married,Star,4167.09,Standard,2018,9,,,2018 Standard,Active,2018-09-01,,3,,True,4-6k,3
746060,British Columbia,Victoria,V10 6T5,Male,College,,Married,Star,4167.09,Standard,2014,4,,,Pre-2018 Standard,Active,2014-04-01,,56,,True,4-6k,3
469718,Ontario,Toronto,P1J 8T7,Male,Bachelor,73544.0,Married,Star,4167.42,Standard,2013,1,,,Pre-2018 Standard,Active,2013-01-01,,71,73544.0,False,4-6k,3
164429,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,57852.0,Single,Star,4169.36,Standard,2012,9,,,Pre-2018 Standard,Active,2012-09-01,,75,57852.0,False,4-6k,3
708373,Ontario,Toronto,M2P 4F6,Female,Bachelor,57852.0,Single,Star,4169.36,Standard,2017,3,,,Pre-2018 Standard,Active,2017-03-01,,21,57852.0,False,4-6k,3
225088,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,97991.0,Married,Star,4170.34,Standard,2015,9,,,Pre-2018 Standard,Active,2015-09-01,,39,97991.0,False,4-6k,3
100214,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,63253.0,Married,Star,4170.57,Standard,2015,8,,,Pre-2018 Standard,Active,2015-08-01,,40,63253.0,False,4-6k,3
459999,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,53465.0,Single,Star,4170.69,Standard,2017,9,,,Pre-2018 Standard,Active,2017-09-01,,15,53465.0,False,4-6k,3
553936,Ontario,Toronto,P1J 8T7,Female,Bachelor,53465.0,Single,Star,4170.69,Standard,2014,12,2015.0,8.0,Pre-2018 Standard,Cancelled,2014-12-01,2015-08-01,8,53465.0,False,4-6k,3
268128,Ontario,Toronto,P1W 1K4,Female,High School or Below,47663.0,Married,Star,4177.88,Standard,2013,1,,,Pre-2018 Standard,Active,2013-01-01,,71,47663.0,False,4-6k,3
930584,British Columbia,Vancouver,V5R 1W3,Male,College,,Single,Star,4185.76,Standard,2015,7,,,Pre-2018 Standard,Active,2015-07-01,,41,,True,4-6k,3
327796,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,4191.06,Standard,2017,6,,,Pre-2018 Standard,Active,2017-06-01,,18,,True,4-6k,3
947467,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,49937.0,Married,Star,4196.43,Standard,2015,2,,,Pre-2018 Standard,Active,2015-02-01,,46,49937.0,False,4-6k,3
743510,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Star,4196.65,Standard,2016,5,,,Pre-2018 Standard,Active,2016-05-01,,31,,True,4-6k,3
580324,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,61113.0,Married,Star,4198.03,Standard,2013,6,,,Pre-2018 Standard,Active,2013-06-01,,66,61113.0,False,4-6k,3
845613,Quebec,Montreal,H2Y 4R4,Male,Bachelor,54297.0,Married,Star,4198.03,Standard,2018,10,,,2018 Standard,Active,2018-10-01,,2,54297.0,False,4-6k,3
645919,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,66297.0,Divorced,Aurora,7484.31,2018 Promotion,2018,3,,,2018 Promotion,Active,2018-03-01,,9,66297.0,False,6-10k,1
423324,Quebec,Montreal,H2Y 2W2,Male,Bachelor,69599.0,Divorced,Star,4200.37,Standard,2017,12,,,Pre-2018 Standard,Active,2017-12-01,,12,69599.0,False,4-6k,3
101945,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,86098.0,Married,Star,4202.66,Standard,2013,11,,,Pre-2018 Standard,Active,2013-11-01,,61,86098.0,False,4-6k,3
713636,Ontario,London,M5B 3E4,Male,Doctor,48109.0,Married,Star,4212.8,Standard,2014,8,,,Pre-2018 Standard,Active,2014-08-01,,52,48109.0,False,4-6k,3
302509,British Columbia,Dawson Creek,U5I 4F1,Male,Doctor,74238.0,Married,Star,4213.92,Standard,2017,3,,,Pre-2018 Standard,Active,2017-03-01,,21,74238.0,False,4-6k,3
789421,British Columbia,Vancouver,V1E 4R6,Female,College,,Single,Star,4217.86,Standard,2016,11,,,Pre-2018 Standard,Active,2016-11-01,,25,,True,4-6k,3
914255,Ontario,Toronto,M8Y 4K8,Male,College,,Single,Star,4217.86,Standard,2015,11,2016.0,7.0,Pre-2018 Standard,Cancelled,2015-11-01,2016-07-01,8,,True,4-6k,3
675879,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,78617.0,Married,Aurora,8000.55,2018 Promotion,2018,2,,,2018 Promotion,Active,2018-02-01,,10,78617.0,False,6-10k,1
404426,British Columbia,Vancouver,V6E 3D9,Female,Doctor,99696.0,Married,Star,4223.27,Standard,2014,9,,,Pre-2018 Standard,Active,2014-09-01,,51,99696.0,False,4-6k,3
260106,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,88876.0,Single,Star,4228.25,Standard,2013,6,2017.0,4.0,Pre-2018 Standard,Cancelled,2013-06-01,2017-04-01,46,88876.0,False,4-6k,3
827194,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,71450.0,Married,Aurora,8255.76,2018 Promotion,2018,3,,,2018 Promotion,Active,2018-03-01,,9,71450.0,False,6-10k,1
438023,British Columbia,West Vancouver,V6V 8Z3,Male,College,,Married,Star,4228.73,Standard,2013,1,,,Pre-2018 Standard,Active,2013-01-01,,71,,True,4-6k,3
397518,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,76056.0,Married,Star,4235.18,Standard,2018,1,2018.0,9.0,2018 Standard,Cancelled,2018-01-01,2018-09-01,8,76056.0,False,4-6k,3
645742,Ontario,Kingston,M9K 2P4,Male,Bachelor,76056.0,Married,Star,4235.18,Standard,2014,8,2015.0,8.0,Pre-2018 Standard,Cancelled,2014-08-01,2015-08-01,12,76056.0,False,4-6k,3
872932,Quebec,Montreal,H2Y 2W2,Male,High School or Below,72685.0,Married,Star,4236.3,Standard,2015,3,,,Pre-2018 Standard,Active,2015-03-01,,45,72685.0,False,4-6k,3
407945,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,75108.0,Married,Star,4236.47,Standard,2012,12,,,Pre-2018 Standard,Active,2012-12-01,,72,75108.0,False,4-6k,3
211714,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,103572.0,Married,Star,4236.84,Standard,2015,6,,,Pre-2018 Standard,Active,2015-06-01,,42,103572.0,False,4-6k,3
410982,Ontario,Trenton,K8V 4B2,Male,Master,132353.0,Married,Star,4237.37,Standard,2017,2,,,Pre-2018 Standard,Active,2017-02-01,,22,132353.0,False,4-6k,3
905213,British Columbia,Vancouver,V6E 3D9,Female,Master,132353.0,Married,Star,4237.37,Standard,2015,10,,,Pre-2018 Standard,Active,2015-10-01,,38,132353.0,False,4-6k,3
147898,Quebec,Tremblant,H5Y 2S9,Female,High School or Below,59849.0,Divorced,Star,4241.64,Standard,2012,8,,,Pre-2018 Standard,Active,2012-08-01,,76,59849.0,False,4-6k,3
530105,Ontario,London,M5B 3E4,Male,College,,Single,Star,4242.69,Standard,2017,11,2018.0,7.0,Pre-2018 Standard,Cancelled,2017-11-01,2018-07-01,8,,True,4-6k,3
610946,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,56947.0,Married,Star,4244.47,Standard,2016,12,,,Pre-2018 Standard,Active,2016-12-01,,24,56947.0,False,4-6k,3
383108,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2012,6,,,Pre-2018 Standard,Active,2012-06-01,,78,64497.0,False,4-6k,3
836343,Ontario,Toronto,P1L 8X8,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2017,4,,,Pre-2018 Standard,Active,2017-04-01,,20,64497.0,False,4-6k,3
110262,Alberta,Edmonton,T9G 1W3,Male,Bachelor,52267.0,Married,Aurora,9427.68,2018 Promotion,2018,2,,,2018 Promotion,Active,2018-02-01,,10,52267.0,False,6-10k,1
585357,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Star,4250.28,Standard,2016,10,,,Pre-2018 Standard,Active,2016-10-01,,26,,True,4-6k,3
784804,Alberta,Banff,T4V 1D4,Female,College,,Single,Star,4250.28,Standard,2015,8,,,Pre-2018 Standard,Active,2015-08-01,,40,,True,4-6k,3
719633,British Columbia,Victoria,V10 6T5,Male,Bachelor,52109.0,Divorced,Star,4250.78,Standard,2016,12,,,Pre-2018 Standard,Active,2016-12-01,,24,52109.0,False,4-6k,3
715764,Manitoba,Winnipeg,R3R 3T4,Male,College,,Single,Star,4253.28,Standard,2016,8,,,Pre-2018 Standard,Active,2016-08-01,,28,,True,4-6k,3
753473,Ontario,Toronto,M2M 7K8,Female,Doctor,70996.0,Single,Star,4254.62,Standard,2013,7,,,Pre-2018 Standard,Active,2013-07-01,,65,70996.0,False,4-6k,3
980856,Nova Scotia,Halifax,B3J 9S2,Male,Doctor,70996.0,Single,Star,4254.62,Standard,2015,2,,,Pre-2018 Standard,Active,2015-02-01,,46,70996.0,False,4-6k,3
271660,British Columbia,Vancouver,V5R 1W3,Male,College,,Married,Star,4270.03,Standard,2015,4,,,Pre-2018 Standard,Active,2015-04-01,,44,,True,4-6k,3
342980,Alberta,Peace River,T9O 2W2,Female,Bachelor,69086.0,Single,Aurora,19480.5,2018 Promotion,2018,2,,,2018 Promotion,Active,2018-02-01,,10,69086.0,False,10-20k,1
830547,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,51111.0,Single,Star,4271.2,Standard,2018,5,,,2018 Standard,Active,2018-05-01,,7,51111.0,False,4-6k,3
264936,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Star,4272.81,Standard,2013,8,,,Pre-2018 Standard,Active,2013-08-01,,64,,True,4-6k,3
436498,Quebec,Montreal,H2T 9K8,Male,College,,Single,Star,4272.81,Standard,2013,11,2016.0,3.0,Pre-2018 Standard,Cancelled,2013-11-01,2016-03-01,28,,True,4-6k,3
976513,Quebec,Quebec City,G1B 3L5,Female,Bachelor,92067.0,Married,Star,4273.59,Standard,2014,8,,,Pre-2018 Standard,Active,2014-08-01,,52,92067.0,False,4-6k,3
828776,Ontario,Toronto,P2T 6G3,Male,Bachelor,60899.0,Married,Star,4274.62,Standard,2017,5,,,Pre-2018 Standard,Active,2017-05-01,,19,60899.0,False,4-6k,3
240362,Ontario,Toronto,M2M 7K8,Male,Bachelor,58756.0,Married,Star,4276.36,Standard,2014,10,,,Pre-2018 Standard,Active,2014-10-01,,50,58756.0,False,4-6k,3
137845,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,88445.0,Married,Star,4277.27,Standard,2013,6,,,Pre-2018 Standard,Active,2013-06-01,,66,88445.0,False,4-6k,3
430569,Quebec,Montreal,H2T 9K8,Male,Bachelor,87462.0,Married,Star,4277.56,Standard,2016,10,,,Pre-2018 Standard,Active,2016-10-01,,26,87462.0,False,4-6k,3
317001,Ontario,Trenton,K8V 4B2,Male,Bachelor,61809.0,Married,Star,4282.95,Standard,2018,8,,,2018 Standard,Active,2018-08-01,,4,61809.0,False,4-6k,3
625870,Ontario,Toronto,P1J 8T7,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2013,8,,,Pre-2018 Standard,Active,2013-08-01,,64,61809.0,False,4-6k,3
660554,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2017,10,,,Pre-2018 Standard,Active,2017-10-01,,14,61809.0,False,4-6k,3
917630,Ontario,Toronto,P2T 6G3,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2016,12,,,Pre-2018 Standard,Active,2016-12-01,,24,61809.0,False,4-6k,3
670686,Ontario,Thunder Bay,K8T 5M5,Female,College,,Single,Star,4291.06,Standard,2018,5,,,2018 Standard,Active,2018-05-01,,7,,True,4-6k,3
717660,British Columbia,Vancouver,V1E 4R6,Male,College,,Single,Star,4293.01,Standard,2015,3,,,Pre-2018 Standard,Active,2015-03-01,,45,,True,4-6k,3
450621,Quebec,Montreal,H2Y 2W2,Female,Bachelor,77083.0,Married,Star,4296.6,Standard,2015,3,,,Pre-2018 Standard,Active,2015-03-01,,45,77083.0,False,4-6k,3
939562,Ontario,Toronto,M2Z 4K1,Female,Bachelor,95467.0,Married,Star,4297.02,Standard,2016,12,,,Pre-2018 Standard,Active,2016-12-01,,24,95467.0,False,4-6k,3
135250,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,88089.0,Married,Star,4298.66,Standard,2013,8,,,Pre-2018 Standard,Active,2013-08-01,,64,88089.0,False,4-6k,3
714555,Ontario,Toronto,P2T 6G3,Male,Bachelor,64387.0,Divorced,Star,4299.84,Standard,2013,8,,,Pre-2018 Standard,Active,2013-08-01,,64,64387.0,False,4-6k,3
947868,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,96733.0,Married,Star,4300.9,Standard,2012,5,,,Pre-2018 Standard,Active,2012-05-01,,79,96733.0,False,4-6k,3
573661,Quebec,Montreal,H2T 9K8,Female,Bachelor,86098.0,Single,Star,4303.64,Standard,2018,8,,,2018 Standard,Active,2018-08-01,,4,86098.0,False,4-6k,3
228580,Ontario,Toronto,M8Y 4K8,Male,Bachelor,54643.0,Single,Star,4305.79,Standard,2012,5,,,Pre-2018 Standard,Active,2012-05-01,,79,54643.0,False,4-6k,3
557500,Ontario,Toronto,M1R 4K3,Female,Bachelor,49606.0,Married,Star,4305.81,Standard,2015,11,,,Pre-2018 Standard,Active,2015-11-01,,37,49606.0,False,4-6k,3
238233,Ontario,Toronto,M2Z 4K1,Male,Bachelor,85577.0,Married,Star,4307.42,Standard,2017,4,,,Pre-2018 Standard,Active,2017-04-01,,20,85577.0,False,4-6k,3
979309,Quebec,Montreal,H2T 2J6,Male,Bachelor,63654.0,Single,Star,4312.77,Standard,2013,3,,,Pre-2018 Standard,Active,2013-03-01,,69,63654.0,False,4-6k,3
342483,Alberta,Calgary,T3E 2V9,Male,College,,Single,Aurora,23706.11,2018 Promotion,2018,3,,,2018 Promotion,Active,2018-03-01,,9,,True,20k+,1
833569,Saskatchewan,Regina,S6J 3G0,Female,College,,Single,Star,4314.07,Standard,2017,9,,,Pre-2018 Standard,Active,2017-09-01,,15,,True,4-6k,3
120046,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,56411.0,Married,Star,4314.17,Standard,2017,7,,,Pre-2018 Standard,Active,2017-07-01,,17,56411.0,False,4-6k,3
816881,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,56411.0,Married,Star,4314.17,Standard,2018,6,,,2018 Standard,Active,2018-06-01,,6,56411.0,False,4-6k,3
717700,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,62093.0,Married,Star,4315.79,Standard,2015,9,,,Pre-2018 Standard,Active,2015-09-01,,39,62093.0,False,4-6k,3
384146,Alberta,Peace River,T9O 2W2,Female,High School or Below,48890.0,Married,Nova,2790.23,2018 Promotion,2018,4,2018.0,12.0,2018 Promotion,Cancelled,2018-04-01,2018-12-01,8,48890.0,False,<4k,2
245465,Ontario,Thunder Bay,K8T 5M5,Male,Doctor,69818.0,Married,Star,4319.15,Standard,2015,8,,,Pre-2018 Standard,Active,2015-08-01,,40,69818.0,False,4-6k,3
510372,Ontario,Toronto,M2M 7K8,Female,College,,Divorced,Star,4322.24,Standard,2018,7,,,2018 Standard,Active,2018-07-01,,5,,True,4-6k,3
709920,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,82427.0,Married,Star,4327.1,Standard,2013,1,,,Pre-2018 Standard,Active,2013-01-01,,71,82427.0,False,4-6k,3
156031,Quebec,Montreal,H2Y 4R4,Female,Bachelor,84981.0,Married,Star,4328.37,Standard,2014,12,2015.0,8.0,Pre-2018 Standard,Cancelled,2014-12-01,2015-08-01,8,84981.0,False,4-6k,3
143784,Quebec,Montreal,H2Y 2W2,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2013,1,,,Pre-2018 Standard,Active,2013-01-01,,71,76159.0,False,4-6k,3
602176,Quebec,Quebec City,G1B 3L5,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2016,8,2018.0,5.0,Pre-2018 Standard,Cancelled,2016-08-01,2018-05-01,21,76159.0,False,4-6k,3
870998,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,76159.0,Married,Star,4330.39,Standard,2016,4,,,Pre-2018 Standard,Active,2016-04-01,,32,76159.0,False,4-6k,3
958224,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2015,12,,,Pre-2018 Standard,Active,2015-12-01,,36,76159.0,False,4-6k,3
837628,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,60928.0,Married,Star,4330.77,Standard,2014,10,,,Pre-2018 Standard,Active,2014-10-01,,50,60928.0,False,4-6k,3
395460,Alberta,Edmonton,T9G 1W3,Male,College,,Single,Star,4330.8,Standard,2013,12,,,Pre-2018 Standard,Active,2013-12-01,,60,,True,4-6k,3
136547,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,92131.0,Married,Star,4331.46,Standard,2012,9,,,Pre-2018 Standard,Active,2012-09-01,,75,92131.0,False,4-6k,3
780631,Ontario,Toronto,M2M 7K8,Female,Bachelor,92131.0,Married,Star,4331.46,Standard,2018,11,,,2018 Standard,Active,2018-11-01,,1,92131.0,False,4-6k,3
166712,Saskatchewan,Regina,S1J 3C5,Male,Master,114551.0,Single,Star,4334.06,Standard,2014,8,,,Pre-2018 Standard,Active,2014-08-01,,52,114551.0,False,4-6k,3
217695,Ontario,Trenton,K8V 4B2,Male,Master,114551.0,Single,Star,4334.06,Standard,2013,9,,,Pre-2018 Standard,Active,2013-09-01,,63,114551.0,False,4-6k,3
263707,Nova Scotia,Halifax,B3J 9S2,Female,Master,114551.0,Single,Star,4334.06,Standard,2014,5,,,Pre-2018 Standard,Active,2014-05-01,,55,114551.0,False,4-6k,3
638368,Quebec,Montreal,H2T 2J6,Male,Master,114551.0,Single,Star,4334.06,Standard,2013,11,,,Pre-2018 Standard,Active,2013-11-01,,61,114551.0,False,4-6k,3
695529,British Columbia,Vancouver,V6E 3D9,Male,Master,114551.0,Single,Star,4334.06,Standard,2012,12,,,Pre-2018 Standard,Active,2012-12-01,,72,114551.0,False,4-6k,3
871203,Ontario,Toronto,M1R 4K3,Male,Master,114551.0,Single,Star,4334.06,Standard,2017,12,,,Pre-2018 Standard,Active,2017-12-01,,12,114551.0,False,4-6k,3
915571,British Columbia,Victoria,V10 6T5,Male,Master,114551.0,Single,Star,4334.06,Standard,2015,7,,,Pre-2018 Standard,Active,2015-07-01,,41,114551.0,False,4-6k,3
642109,British Columbia,Victoria,V10 6T5,Male,Bachelor,94908.0,Married,Star,4335.35,Standard,2014,2,,,Pre-2018 Standard,Active,2014-02-01,,58,94908.0,False,4-6k,3
833701,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Star,4340.86,Standard,2014,2,,,Pre-2018 Standard,Active,2014-02-01,,58,,True,4-6k,3
275442,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,87262.0,Married,Star,4349.31,Standard,2016,1,,,Pre-2018 Standard,Active,2016-01-01,,35,87262.0,False,4-6k,3
374345,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2015,10,,,Pre-2018 Standard,Active,2015-10-01,,38,87262.0,False,4-6k,3
384825,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2012,8,,,Pre-2018 Standard,Active,2012-08-01,,76,87262.0,False,4-6k,3
559233,Ontario,Kingston,M9K 2P4,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2018,7,,,2018 Standard,Active,2018-07-01,,5,87262.0,False,4-6k,3
564650,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,87262.0,Married,Star,4349.31,Standard,2013,8,,,Pre-2018 Standard,Active,2013-08-01,,64,87262.0,False,4-6k,3
277649,Ontario,Toronto,P1W 1K4,Male,Bachelor,94838.0,Divorced,Star,4358.76,Standard,2012,8,,,Pre-2018 Standard,Active,2012-08-01,,76,94838.0,False,4-6k,3
176885,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,90142.0,Married,Star,4361.37,Standard,2015,12,2016.0,8.0,Pre-2018 Standard,Cancelled,2015-12-01,2016-08-01,8,90142.0,False,4-6k,3
732013,Ontario,Toronto,M2P 4F6,Female,Bachelor,90142.0,Married,Star,4361.37,Standard,2015,9,,,Pre-2018 Standard,Active,2015-09-01,,39,90142.0,False,4-6k,3
793318,British Columbia,Whistler,V6T 1Y8,Male,College,,Single,Star,4362.77,Standard,2016,2,,,Pre-2018 Standard,Active,2016-02-01,,34,,True,4-6k,3
830024,Quebec,Montreal,H2T 9K8,Female,College,,Single,Star,4362.77,Standard,2015,4,,,Pre-2018 Standard,Active,2015-04-01,,44,,True,4-6k,3
223684,Ontario,Toronto,P1J 8T7,Male,Bachelor,74964.0,Married,Star,4362.93,Standard,2018,7,,,2018 Standard,Active,2018-07-01,,5,74964.0,False,4-6k,3
723262,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,74964.0,Married,Star,4362.93,Standard,2018,10,,,2018 Standard,Active,2018-10-01,,2,74964.0,False,4-6k,3
879892,Ontario,Toronto,M2M 6J7,Male,Bachelor,71797.0,Divorced,Star,4363.12,Standard,2018,5,,,2018 Standard,Active,2018-05-01,,7,71797.0,False,4-6k,3
966117,Alberta,Calgary,T3E 2V9,Male,Bachelor,71797.0,Divorced,Star,4363.12,Standard,2012,9,,,Pre-2018 Standard,Active,2012-09-01,,75,71797.0,False,4-6k,3
258358,Quebec,Montreal,H2T 2J6,Female,College,,Single,Star,4363.2,Standard,2016,7,2017.0,3.0,Pre-2018 Standard,Cancelled,2016-07-01,2017-03-01,8,,True,4-6k,3
265836,Quebec,Montreal,H2T 2J6,Female,Bachelor,64692.0,Single,Star,4364.31,Standard,2013,6,,,Pre-2018 Standard,Active,2013-06-01,,66,64692.0,False,4-6k,3
474174,Ontario,Sudbury,M5V 1G5,Female,Doctor,218703.0,Married,Star,4365.26,Standard,2015,11,2018.0,1.0,Pre-2018 Standard,Cancelled,2015-11-01,2018-01-01,26,218703.0,False,4-6k,3
474172,Ontario,Toronto,P1J 8T7,Female,Bachelor,50951.0,Single,Star,4369.04,Standard,2015,5,2016.0,3.0,Pre-2018 Standard,Cancelled,2015-05-01,2016-03-01,10,50951.0,False,4-6k,3
202299,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,245427.0,Married,Star,4373.36,Standard,2017,3,,,Pre-2018 Standard,Active,2017-03-01,,21,245427.0,False,4-6k,3
497467,Quebec,Montreal,H4G 3T4,Female,Doctor,245427.0,Married,Star,4373.36,Standard,2015,3,,,Pre-2018 Standard,Active,2015-03-01,,45,245427.0,False,4-6k,3
971902,Ontario,Toronto,M1R 4K3,Male,College,,Married,Star,4376.08,Standard,2014,1,2015.0,11.0,Pre-2018 Standard,Cancelled,2014-01-01,2015-11-01,22,,True,4-6k,3
134279,Ontario,Toronto,P1W 1K4,Male,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2018,8,,,2018 Standard,Active,2018-08-01,,4,78573.0,False,4-6k,3
474757,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2014,4,2015.0,5.0,Pre-2018 Standard,Cancelled,2014-04-01,2015-05-01,13,78573.0,False,4-6k,3
635225,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2015,3,,,Pre-2018 Standard,Active,2015-03-01,,45,78573.0,False,4-6k,3
980198,Quebec,Montreal,H4G 3T4,Female,Bachelor,78573.0,Divorced,Star,4376.36,Standard,2017,2,,,Pre-2018 Standard,Active,2017-02-01,,22,78573.0,False,4-6k,3
